,labels_ring_noisy_HDBSCAN_params1,labels_ring_noisy_HDBSCAN_params10,labels_ring_noisy_HDBSCAN_params11,labels_ring_noisy_HDBSCAN_params12,labels_ring_noisy_HDBSCAN_params13,labels_ring_noisy_HDBSCAN_params14,labels_ring_noisy_HDBSCAN_params15,labels_ring_noisy_HDBSCAN_params16,labels_ring_noisy_HDBSCAN_params17,labels_ring_noisy_HDBSCAN_params18,labels_ring_noisy_HDBSCAN_params19,labels_ring_noisy_HDBSCAN_params2,labels_ring_noisy_HDBSCAN_params20,labels_ring_noisy_HDBSCAN_params21,labels_ring_noisy_HDBSCAN_params22,labels_ring_noisy_HDBSCAN_params23,labels_ring_noisy_HDBSCAN_params24,labels_ring_noisy_HDBSCAN_params25,labels_ring_noisy_HDBSCAN_params26,labels_ring_noisy_HDBSCAN_params27,labels_ring_noisy_HDBSCAN_params28,labels_ring_noisy_HDBSCAN_params29,labels_ring_noisy_HDBSCAN_params3,labels_ring_noisy_HDBSCAN_params30,labels_ring_noisy_HDBSCAN_params31,labels_ring_noisy_HDBSCAN_params32,labels_ring_noisy_HDBSCAN_params33,labels_ring_noisy_HDBSCAN_params34,labels_ring_noisy_HDBSCAN_params35,labels_ring_noisy_HDBSCAN_params36,labels_ring_noisy_HDBSCAN_params37,labels_ring_noisy_HDBSCAN_params38,labels_ring_noisy_HDBSCAN_params39,labels_ring_noisy_HDBSCAN_params4,labels_ring_noisy_HDBSCAN_params40,labels_ring_noisy_HDBSCAN_params41,labels_ring_noisy_HDBSCAN_params42,labels_ring_noisy_HDBSCAN_params43,labels_ring_noisy_HDBSCAN_params44,labels_ring_noisy_HDBSCAN_params45,labels_ring_noisy_HDBSCAN_params46,labels_ring_noisy_HDBSCAN_params47,labels_ring_noisy_HDBSCAN_params48,labels_ring_noisy_HDBSCAN_params49,labels_ring_noisy_HDBSCAN_params5,labels_ring_noisy_HDBSCAN_params50,labels_ring_noisy_HDBSCAN_params51,labels_ring_noisy_HDBSCAN_params52,labels_ring_noisy_HDBSCAN_params53,labels_ring_noisy_HDBSCAN_params54,labels_ring_noisy_HDBSCAN_params55,labels_ring_noisy_HDBSCAN_params56,labels_ring_noisy_HDBSCAN_params57,labels_ring_noisy_HDBSCAN_params58,labels_ring_noisy_HDBSCAN_params59,labels_ring_noisy_HDBSCAN_params6,labels_ring_noisy_HDBSCAN_params60,labels_ring_noisy_HDBSCAN_params61,labels_ring_noisy_HDBSCAN_params62,labels_ring_noisy_HDBSCAN_params63,labels_ring_noisy_HDBSCAN_params7,labels_ring_noisy_HDBSCAN_params8,labels_ring_noisy_HDBSCAN_params9
B,11636.84952570055,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,11636.84952570055,10725.32890777644,10725.32890777644,11636.84952570055,11636.84952570055,11636.84952570055,11636.84952570055,11636.84952570055,11636.84952570055,11636.84952570055,10725.32890777644,11636.84952570055,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,11636.84952570055,10725.32890777644,10725.32890777644,10725.32890777644,11636.84952570055,11636.84952570055,11636.84952570055,11636.84952570055,11636.84952570055,11636.84952570055,11636.84952570055,11636.84952570055,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,11636.84952570055,10725.32890777644,10725.32890777644,10725.32890777644,10725.32890777644,11636.84952570055,10725.32890777644,10725.32890777644
BH,71.43959367324271,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.43959367324271,71.50252788697793,71.50252788697793,71.43959367324271,71.43959367324271,71.43959367324271,71.43959367324271,71.43959367324271,71.43959367324271,71.43959367324271,71.50252788697793,71.43959367324271,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.43959367324271,71.50252788697793,71.50252788697793,71.50252788697793,71.43959367324271,71.43959367324271,71.43959367324271,71.43959367324271,71.43959367324271,71.43959367324271,71.43959367324271,71.43959367324271,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.43959367324271,71.50252788697793,71.50252788697793,71.50252788697793,71.50252788697793,71.43959367324271,71.50252788697793,71.50252788697793
D,0.29746448802760195,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29746448802760195,0.29090939954536654,0.29090939954536654,0.29746448802760195,0.29746448802760195,0.29746448802760195,0.29746448802760195,0.29746448802760195,0.29746448802760195,0.29746448802760195,0.29090939954536654,0.29746448802760195,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29746448802760195,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29746448802760195,0.29746448802760195,0.29746448802760195,0.29746448802760195,0.29746448802760195,0.29746448802760195,0.29746448802760195,0.29746448802760195,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29746448802760195,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29090939954536654,0.29746448802760195,0.29090939954536654,0.29090939954536654
H,1.9977854091695124,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9977854091695124,1.9975978122758151,1.9975978122758151,1.9977854091695124,1.9977854091695124,1.9977854091695124,1.9977854091695124,1.9977854091695124,1.9977854091695124,1.9977854091695124,1.9975978122758151,1.9977854091695124,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9977854091695124,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9977854091695124,1.9977854091695124,1.9977854091695124,1.9977854091695124,1.9977854091695124,1.9977854091695124,1.9977854091695124,1.9977854091695124,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9977854091695124,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9975978122758151,1.9977854091695124,1.9975978122758151,1.9975978122758151
DBCV,0.9774222645212207,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9774222645212207,0.9762106317167734,0.9762106317167734,0.9774222645212207,0.9774222645212207,0.9774222645212207,0.9774222645212207,0.9774222645212207,0.9774222645212207,0.9774222645212207,0.9762106317167734,0.9774222645212207,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9774222645212207,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9774222645212207,0.9774222645212207,0.9774222645212207,0.9774222645212207,0.9774222645212207,0.9774222645212207,0.9774222645212207,0.9774222645212207,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9774222645212207,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9762106317167734,0.9774222645212207,0.9762106317167734,0.9762106317167734
I,5.982598315197359e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,5.982598315197359e-06,6.4903178496203426e-06,6.4903178496203426e-06,5.982598315197359e-06,5.982598315197359e-06,5.982598315197359e-06,5.982598315197359e-06,5.982598315197359e-06,5.982598315197359e-06,5.982598315197359e-06,6.4903178496203426e-06,5.982598315197359e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,5.982598315197359e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,5.982598315197359e-06,5.982598315197359e-06,5.982598315197359e-06,5.982598315197359e-06,5.982598315197359e-06,5.982598315197359e-06,5.982598315197359e-06,5.982598315197359e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,5.982598315197359e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,6.4903178496203426e-06,5.982598315197359e-06,6.4903178496203426e-06,6.4903178496203426e-06
C,0.3575574232088588,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.3575574232088588,0.35830274561538644,0.35830274561538644,0.3575574232088588,0.3575574232088588,0.3575574232088588,0.3575574232088588,0.3575574232088588,0.3575574232088588,0.3575574232088588,0.35830274561538644,0.3575574232088588,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.3575574232088588,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.3575574232088588,0.3575574232088588,0.3575574232088588,0.3575574232088588,0.3575574232088588,0.3575574232088588,0.3575574232088588,0.3575574232088588,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.3575574232088588,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.35830274561538644,0.3575574232088588,0.35830274561538644,0.35830274561538644
CDbw,0.25275487598539115,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.25275487598539115,0.2527071206727425,0.2527071206727425,0.25275487598539115,0.25275487598539115,0.25275487598539115,0.25275487598539115,0.25275487598539115,0.25275487598539115,0.25275487598539115,0.2527071206727425,0.25275487598539115,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.25275487598539115,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.25275487598539115,0.25275487598539115,0.25275487598539115,0.25275487598539115,0.25275487598539115,0.25275487598539115,0.25275487598539115,0.25275487598539115,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.25275487598539115,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.2527071206727425,0.25275487598539115,0.2527071206727425,0.2527071206727425
VIASCKDE,0.9367908461716244,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9367908461716244,0.9370963085642772,0.9370963085642772,0.9367908461716244,0.9367908461716244,0.9367908461716244,0.9367908461716244,0.9367908461716244,0.9367908461716244,0.9367908461716244,0.9370963085642772,0.9367908461716244,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9367908461716244,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9367908461716244,0.9367908461716244,0.9367908461716244,0.9367908461716244,0.9367908461716244,0.9367908461716244,0.9367908461716244,0.9367908461716244,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9367908461716244,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9370963085642772,0.9367908461716244,0.9370963085642772,0.9370963085642772
COP,0.533240488658303,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.533240488658303,0.5332192090227186,0.5332192090227186,0.533240488658303,0.533240488658303,0.533240488658303,0.533240488658303,0.533240488658303,0.533240488658303,0.533240488658303,0.5332192090227186,0.533240488658303,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.533240488658303,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.533240488658303,0.533240488658303,0.533240488658303,0.533240488658303,0.533240488658303,0.533240488658303,0.533240488658303,0.533240488658303,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.533240488658303,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.5332192090227186,0.533240488658303,0.5332192090227186,0.5332192090227186
Sym,0.0006446316351639645,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006446316351639645,0.0006626186234371072,0.0006626186234371072,0.0006446316351639645,0.0006446316351639645,0.0006446316351639645,0.0006446316351639645,0.0006446316351639645,0.0006446316351639645,0.0006446316351639645,0.0006626186234371072,0.0006446316351639645,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006446316351639645,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006446316351639645,0.0006446316351639645,0.0006446316351639645,0.0006446316351639645,0.0006446316351639645,0.0006446316351639645,0.0006446316351639645,0.0006446316351639645,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006446316351639645,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006626186234371072,0.0006446316351639645,0.0006626186234371072,0.0006626186234371072
CS,151.49604671577538,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,151.49604671577538,145.42627135879343,145.42627135879343,151.49604671577538,151.49604671577538,151.49604671577538,151.49604671577538,151.49604671577538,151.49604671577538,151.49604671577538,145.42627135879343,151.49604671577538,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,151.49604671577538,145.42627135879343,145.42627135879343,145.42627135879343,151.49604671577538,151.49604671577538,151.49604671577538,151.49604671577538,151.49604671577538,151.49604671577538,151.49604671577538,151.49604671577538,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,151.49604671577538,145.42627135879343,145.42627135879343,145.42627135879343,145.42627135879343,151.49604671577538,145.42627135879343,145.42627135879343
SF,0.41710007125838156,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.41710007125838156,0.4171954983888836,0.4171954983888836,0.41710007125838156,0.41710007125838156,0.41710007125838156,0.41710007125838156,0.41710007125838156,0.41710007125838156,0.41710007125838156,0.4171954983888836,0.41710007125838156,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.41710007125838156,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.41710007125838156,0.41710007125838156,0.41710007125838156,0.41710007125838156,0.41710007125838156,0.41710007125838156,0.41710007125838156,0.41710007125838156,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.41710007125838156,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.4171954983888836,0.41710007125838156,0.4171954983888836,0.4171954983888836
SD,167985944.61215633,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167985944.61215633,167817363.60932556,167817363.60932556,167985944.61215633,167985944.61215633,167985944.61215633,167985944.61215633,167985944.61215633,167985944.61215633,167985944.61215633,167817363.60932556,167985944.61215633,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167985944.61215633,167817363.60932556,167817363.60932556,167817363.60932556,167985944.61215633,167985944.61215633,167985944.61215633,167985944.61215633,167985944.61215633,167985944.61215633,167985944.61215633,167985944.61215633,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167985944.61215633,167817363.60932556,167817363.60932556,167817363.60932556,167817363.60932556,167985944.61215633,167817363.60932556,167817363.60932556
SDbw,2.0036731538079593,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.0036731538079593,2.004795284893941,2.004795284893941,2.0036731538079593,2.0036731538079593,2.0036731538079593,2.0036731538079593,2.0036731538079593,2.0036731538079593,2.0036731538079593,2.004795284893941,2.0036731538079593,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.0036731538079593,2.004795284893941,2.004795284893941,2.004795284893941,2.0036731538079593,2.0036731538079593,2.0036731538079593,2.0036731538079593,2.0036731538079593,2.0036731538079593,2.0036731538079593,2.0036731538079593,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.0036731538079593,2.004795284893941,2.004795284893941,2.004795284893941,2.004795284893941,2.0036731538079593,2.004795284893941,2.004795284893941
XB*,10983.47905058591,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10983.47905058591,10114.308676177696,10114.308676177696,10983.47905058591,10983.47905058591,10983.47905058591,10983.47905058591,10983.47905058591,10983.47905058591,10983.47905058591,10114.308676177696,10983.47905058591,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10983.47905058591,10114.308676177696,10114.308676177696,10114.308676177696,10983.47905058591,10983.47905058591,10983.47905058591,10983.47905058591,10983.47905058591,10983.47905058591,10983.47905058591,10983.47905058591,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10983.47905058591,10114.308676177696,10114.308676177696,10114.308676177696,10114.308676177696,10983.47905058591,10114.308676177696,10114.308676177696
S,0.2579286230621691,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.2579286230621691,0.25734177498148664,0.25734177498148664,0.2579286230621691,0.2579286230621691,0.2579286230621691,0.2579286230621691,0.2579286230621691,0.2579286230621691,0.2579286230621691,0.25734177498148664,0.2579286230621691,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.2579286230621691,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.2579286230621691,0.2579286230621691,0.2579286230621691,0.2579286230621691,0.2579286230621691,0.2579286230621691,0.2579286230621691,0.2579286230621691,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.2579286230621691,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.25734177498148664,0.2579286230621691,0.25734177498148664,0.25734177498148664
DB,126.06605247624233,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,126.06605247624233,120.97601627487128,120.97601627487128,126.06605247624233,126.06605247624233,126.06605247624233,126.06605247624233,126.06605247624233,126.06605247624233,126.06605247624233,120.97601627487128,126.06605247624233,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,126.06605247624233,120.97601627487128,120.97601627487128,120.97601627487128,126.06605247624233,126.06605247624233,126.06605247624233,126.06605247624233,126.06605247624233,126.06605247624233,126.06605247624233,126.06605247624233,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,126.06605247624233,120.97601627487128,120.97601627487128,120.97601627487128,120.97601627487128,126.06605247624233,120.97601627487128,120.97601627487128
CH,0.04414863592923879,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.04414863592923879,0.047944377823567315,0.047944377823567315,0.04414863592923879,0.04414863592923879,0.04414863592923879,0.04414863592923879,0.04414863592923879,0.04414863592923879,0.04414863592923879,0.047944377823567315,0.04414863592923879,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.04414863592923879,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.04414863592923879,0.04414863592923879,0.04414863592923879,0.04414863592923879,0.04414863592923879,0.04414863592923879,0.04414863592923879,0.04414863592923879,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.04414863592923879,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.047944377823567315,0.04414863592923879,0.047944377823567315,0.047944377823567315
AD-S,0.5519360572731292,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5519360572731292,0.5409964917625851,0.5409964917625851,0.5519360572731292,0.5519360572731292,0.5519360572731292,0.5519360572731292,0.5519360572731292,0.5519360572731292,0.5519360572731292,0.5409964917625851,0.5519360572731292,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5519360572731292,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5519360572731292,0.5519360572731292,0.5519360572731292,0.5519360572731292,0.5519360572731292,0.5519360572731292,0.5519360572731292,0.5519360572731292,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5519360572731292,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5409964917625851,0.5519360572731292,0.5409964917625851,0.5409964917625851
AD-DB,0.8871281012199328,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.8871281012199328,0.9080572640010646,0.9080572640010646,0.8871281012199328,0.8871281012199328,0.8871281012199328,0.8871281012199328,0.8871281012199328,0.8871281012199328,0.8871281012199328,0.9080572640010646,0.8871281012199328,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.8871281012199328,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.8871281012199328,0.8871281012199328,0.8871281012199328,0.8871281012199328,0.8871281012199328,0.8871281012199328,0.8871281012199328,0.8871281012199328,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.8871281012199328,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.9080572640010646,0.8871281012199328,0.9080572640010646,0.9080572640010646
AD-CH,1275.7697512520035,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1275.7697512520035,1247.5335956691417,1247.5335956691417,1275.7697512520035,1275.7697512520035,1275.7697512520035,1275.7697512520035,1275.7697512520035,1275.7697512520035,1275.7697512520035,1247.5335956691417,1275.7697512520035,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1275.7697512520035,1247.5335956691417,1247.5335956691417,1247.5335956691417,1275.7697512520035,1275.7697512520035,1275.7697512520035,1275.7697512520035,1275.7697512520035,1275.7697512520035,1275.7697512520035,1275.7697512520035,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1275.7697512520035,1247.5335956691417,1247.5335956691417,1247.5335956691417,1247.5335956691417,1275.7697512520035,1247.5335956691417,1247.5335956691417
