196 779 579 78 338 962 -179 380 854 257 310 473 918 321 376 378 1118 1112 781 608 706 917 238 829 149 321 754 100 461 259 428 -284
4 304 760 451 501 693 254 579 274 16 391 661 595 497 1170 616 774 1127 138 209 988 277 508 799 749 991 919 799 284 723 588 129
897 726 513 435 164 556 631 267 825 193 -94 791 387 465 265 50 851 307 965 726 412 196 295 160 1084 546 822 145 551 830 406 789
196 118 606 394 680 -54 699 1228 493 510 550 -21 619 50 380 848 294 640 784 578 116 407 1049 -67 423 345 534 710 950 424 727 640
633 342 221 192 288 590 713 591 346 1006 925 401 269 536 855 593 656 441 628 932 433 540 571 579 105 -26 214 547 655 351 886 460
506 446 538 697 686 248 927 193 522 423 206 479 293 520 613 912 586 329 390 539 526 909 891 399 346 -216 346 226 401 610 550 492
556 465 555 -405 425 469 404 439 697 333 1116 693 498 442 476 244 473 578 662 662 423 103 313 951 751 603 287 501 148 345 431 399
768 103 258 115 154 535 52 711 431 519 590 378 789 446 666 444 581 578 570 227 622 411 677 -103 90 602 1022 734 309 26 708 477
665 532 508 1328 498 455 466 337 777 401 678 580 841 618 160 129 894 330 130 313 854 102 257 313 150 168 75 371 401 309 37 851
128 578 199 687 768 254 -39 695 1025 616 545 730 714 268 315 671 460 869 303 710 596 465 829 690 219 679 885 463 430 312 496 692
271 123 395 114 647 381 8 402 446 626 459 1023 355 483 471 421 540 652 875 61 357 375 763 400 -31 525 491 550 209 981 409 447
248 239 158 390 232 1076 -29 184 388 689 384 689 224 517 988 229 617 558 -130 335 817 538 161 693 366 601 606 187 721 218 134 253
403 531 284 709 570 305 749 825 472 440 3 386 418 569 453 568 930 352 363 133 498 774 10 314 510 738 607 591 437 635 784 21
704 472 352 -184 114 975 307 196 372 291 535 925 336 543 179 926 553 197 753 836 545 41 1000 587 828 346 388 531 812 540 148 573
956 518 536 146 107 321 409 529 546 949 516 798 489 906 -24 332 775 452 761 608 765 672 689 918 776 778 506 337 315 710 -183 134
230 431 -237 852 668 1056 797 789 1130 340 79 435 269 428 206 659 644 492 587 460 711 519 426 760 853 874 223 350 24 433 617 463
1041 386 195 659 542 654 585 568 -94 297 335 403 374 616 668 183 692 664 630 103 623 523 769 1000 945 532 499 677 188 94 368 842
407 921 -281 56 465 749 481 473 466 6 824 309 805 480 799 596 470 563 88 502 980 866 224 642 569 729 526 435 873 561 852 773
409 453 1040 554 288 164 773 545 278 689 545 35 665 873 1217 510 565 950 547 577 323 110 756 143 819 279 574 396 829 584 1049 197
616 513 578 947 664 179 649 384 367 793 331 394 509 765 663 434 424 175 287 317 458 1056 311 417 -75 668 58 246 792 -89 527 724
927 242 325 1005 493 294 299 228 377 805 749 171 560 387 719 456 604 456 -112 513 144 709 310 331 498 662 452 960 962 980 434 85
842 383 511 676 51 956 745 599 749 656 533 414 293 580 601 803 556 261 59 464 492 473 71 801 800 269 726 767 511 234 952 607
430 716 954 361 694 1044 187 346 333 456 441 584 270 326 584 543 745 615 716 180 393 1018 610 709 576 619 435 1500 389 489 -179 810
345 483 352 461 420 488 485 457 453 866 747 748 295 852 817 345 927 309 -16 808 467 774 289 147 845 106 63 -39 -282 209 -107 490
-126 194 1153 597 515 46 431 513 51 535 834 402 445 -72 108 796 315 240 306 484 176 535 119 717 204 870 497 263 755 115 347 500
466 -62 242 547 130 855 639 356 438 1021 762 606 104 956 795 458 346 447 163 368 714 -6 412 532 529 170 169 805 157 782 365 802
382 173 740 495 906 750 436 374 507 553 253 736 389 382 349 565 306 538 1275 485 378 33 514 189 395 542 15 544 585 137 390 -13
