239 739 568 138 361 896 -82 397 804 292 337 477 858 347 393 396 1029 1025 741 593 677 858 275 782 199 347 718 157 466 293 439 -172
75 332 723 458 501 665 289 568 307 85 406 638 581 497 1074 599 735 1037 189 251 918 308 507 757 714 921 859 757 315 691 575 182
840 694 511 444 212 548 612 301 779 237 -10 750 403 470 299 115 801 335 899 694 424 239 324 209 1001 539 776 196 543 783 420 747
240 173 591 409 654 25 671 1124 494 508 543 53 602 115 397 798 324 620 743 567 171 420 970 14 434 367 529 680 886 435 695 620
614 365 261 236 318 577 683 578 368 933 865 415 302 531 804 580 634 449 610 871 442 534 561 568 161 50 255 540 633 373 831 466
505 453 532 669 660 284 866 237 519 434 248 482 322 517 597 853 574 353 406 534 522 850 835 414 368 -114 368 265 415 594 543 493
548 470 547 -275 435 473 418 448 669 356 1028 665 498 450 479 280 477 567 639 639 434 160 339 887 715 589 317 501 199 368 441 413
730 160 292 170 203 530 116 681 441 517 577 396 748 453 643 452 570 567 560 266 605 423 651 -17 148 587 947 700 336 94 678 481
642 528 507 1210 499 462 471 360 738 415 653 568 793 601 209 182 838 354 183 339 804 159 292 340 200 216 136 389 415 336 103 801
181 567 242 660 729 289 38 667 950 600 539 697 684 301 342 647 465 816 331 680 582 470 782 663 259 654 830 469 440 339 497 665
304 177 410 169 626 398 79 416 454 608 465 948 376 485 475 432 534 630 822 123 378 393 725 414 45 521 492 543 250 913 422 455
284 277 207 406 270 994 47 229 404 662 401 662 263 514 919 268 601 550 -40 359 771 532 209 666 385 586 590 232 690 258 187 288
417 526 315 679 560 333 713 779 476 448 74 402 430 559 460 559 868 373 382 186 498 734 80 340 509 704 592 578 446 616 743 90
675 476 373 -86 169 908 335 240 390 321 530 864 359 537 225 865 545 240 717 788 539 107 928 574 781 368 404 527 767 534 198 563
891 516 531 197 163 347 422 525 540 884 514 755 491 848 51 356 736 459 724 592 727 647 662 858 737 739 505 360 342 680 -85 186
269 441 -132 802 644 976 755 747 1040 363 139 444 302 438 248 636 623 494 575 466 680 517 436 723 803 821 262 372 92 443 600 468
963 403 239 636 536 632 573 559 -9 326 358 416 392 599 644 228 665 641 612 160 606 520 731 928 881 527 500 652 232 152 387 793
421 861 -169 119 470 713 483 477 471 77 778 336 761 483 756 582 474 554 146 501 912 814 264 621 560 696 523 444 819 552 801 734
422 460 963 546 318 212 734 538 310 662 538 101 641 820 1114 508 556 886 540 566 349 165 719 194 774 311 564 411 782 572 970 240
