1.000070000000000014e+00,4.093780000000000285e+01,0.000000000000000000e+00
9.973600000000000243e-01,4.117139999999999844e+01,0.000000000000000000e+00
1.347990000000000022e-01,4.181130000000000280e+01,0.000000000000000000e+00
2.475849999999999884e+00,4.163459999999999894e+01,0.000000000000000000e+00
-3.058699999999999974e+00,4.138870000000000005e+01,0.000000000000000000e+00
7.326599999999999779e-01,4.148879999999999768e+01,0.000000000000000000e+00
3.574499999999999900e-01,4.184290000000000020e+01,0.000000000000000000e+00
1.576740000000000086e-01,4.175130000000000052e+01,0.000000000000000000e+00
2.691030000000000033e+00,4.182979999999999876e+01,0.000000000000000000e+00
5.363459999999999894e-01,4.153439999999999799e+01,0.000000000000000000e+00
2.468729999999999869e+00,4.148129999999999740e+01,0.000000000000000000e+00
-1.919459999999999944e+00,4.088239999999999696e+01,0.000000000000000000e+00
3.443940000000000001e+00,4.133489999999999753e+01,0.000000000000000000e+00
2.881569999999999965e+00,4.115339999999999776e+01,0.000000000000000000e+00
-5.393299999999999761e-01,4.140570000000000306e+01,0.000000000000000000e+00
-2.766360000000000000e-02,4.111269999999999669e+01,0.000000000000000000e+00
9.332920000000000105e-02,4.100509999999999877e+01,0.000000000000000000e+00
2.091729999999999978e-01,4.179930000000000234e+01,0.000000000000000000e+00
-6.682659999999999989e-02,4.178289999999999793e+01,0.000000000000000000e+00
1.799690000000000012e+00,4.231770000000000209e+01,0.000000000000000000e+00
5.101550000000000251e-01,4.162980000000000302e+01,0.000000000000000000e+00
1.385879999999999890e-01,4.115310000000000201e+01,0.000000000000000000e+00
-1.759840000000000015e-02,4.169400000000000261e+01,0.000000000000000000e+00
6.184979999999999922e-01,4.140930000000000177e+01,0.000000000000000000e+00
-2.634329999999999838e+00,4.195340000000000202e+01,0.000000000000000000e+00
2.011410000000000142e+00,4.122200000000000131e+01,0.000000000000000000e+00
5.575770000000000337e+00,4.158689999999999998e+01,0.000000000000000000e+00
1.405389999999999917e+00,4.153000000000000114e+01,0.000000000000000000e+00
3.557970000000000077e+00,4.186880000000000024e+01,0.000000000000000000e+00
2.680520000000000014e+00,4.138680000000000092e+01,0.000000000000000000e+00
2.956539999999999946e+00,4.148599999999999710e+01,0.000000000000000000e+00
-3.918070000000000164e-01,4.123610000000000042e+01,0.000000000000000000e+00
4.003809999999999647e+00,4.142210000000000036e+01,0.000000000000000000e+00
1.447959999999999914e+00,4.104260000000000019e+01,0.000000000000000000e+00
2.011870000000000047e-01,4.145620000000000260e+01,0.000000000000000000e+00
7.957189999999999541e-01,4.165639999999999787e+01,0.000000000000000000e+00
5.020179999999999643e-01,4.152920000000000300e+01,0.000000000000000000e+00
2.900780000000000025e-01,4.169870000000000232e+01,0.000000000000000000e+00
1.199130000000000029e+00,4.079899999999999949e+01,0.000000000000000000e+00
-1.280960000000000099e+00,4.111710000000000065e+01,0.000000000000000000e+00
3.013400000000000106e-02,4.140930000000000177e+01,0.000000000000000000e+00
1.995970000000000022e+00,4.170640000000000214e+01,0.000000000000000000e+00
3.113669999999999938e+00,4.148720000000000141e+01,0.000000000000000000e+00
5.463989999999999680e-01,4.152570000000000050e+01,0.000000000000000000e+00
-1.004329999999999945e+00,4.136160000000000281e+01,0.000000000000000000e+00
1.225870000000000015e+00,4.202429999999999666e+01,0.000000000000000000e+00
-2.024680000000000091e-01,4.186299999999999955e+01,0.000000000000000000e+00
-1.403620000000000090e+00,4.097090000000000032e+01,0.000000000000000000e+00
9.778440000000000465e-01,4.065440000000000254e+01,0.000000000000000000e+00
